gameorder,game_id,lg_id,is_copy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,msf_game_id
59295,201211100GSW,NBA,0,2013,2012-11-10,7,0,GSW,Warriors,101,1427.4117,1421.0266,DEN,Nuggets,107,1576.9272,1583.3124,H,L,NA
59296,201211100HOU,NBA,1,2013,2012-11-10,7,0,DET,Pistons,82,1400.0626,1394.59,HOU,Rockets,96,1494.7465,1500.2191,A,L,NA
59296,201211100HOU,NBA,0,2013,2012-11-10,6,0,HOU,Rockets,96,1494.7465,1500.2191,DET,Pistons,82,1400.0626,1394.59,H,W,NA
59297,201211100IND,NBA,1,2013,2012-11-10,5,0,WAS,Wizards,85,1421.1359,1418.8296,IND,Pacers,89,1545.9747,1548.281,A,L,NA
59297,201211100IND,NBA,0,2013,2012-11-10,7,0,IND,Pacers,89,1545.9747,1548.281,WAS,Wizards,85,1421.1359,1418.8296,H,W,NA
59298,201211100MIL,NBA,1,2013,2012-11-10,6,0,BOS,Celtics,96,1562.3982,1570.0204,MIL,Bucks,92,1516.1222,1508.5,A,W,NA
59298,201211100MIL,NBA,0,2013,2012-11-10,5,0,MIL,Bucks,92,1516.1222,1508.5,BOS,Celtics,96,1562.3982,1570.0204,H,L,NA
59299,201211100POR,NBA,0,2013,2012-11-10,6,0,POR,Trail Blazers,109,1453.2422,1449.9064,SAS,Spurs,112,1677.7871,1681.1229,H,L,NA
59299,201211100POR,NBA,1,2013,2012-11-10,7,0,SAS,Spurs,112,1677.7871,1681.1229,POR,Trail Blazers,109,1453.2422,1449.9064,A,W,NA
59300,201211100TOR,NBA,0,2013,2012-11-10,6,0,TOR,Raptors,83,1429.1904,1419.2877,PHI,76ers,93,1541.76,1551.6627,H,L,NA
59300,201211100TOR,NBA,1,2013,2012-11-10,6,0,PHI,76ers,93,1541.76,1551.6627,TOR,Raptors,83,1429.1904,1419.2877,A,W,NA
59301,201211100UTA,NBA,1,2013,2012-11-10,7,0,PHX,Suns,81,1509.8342,1502.2552,UTA,Jazz,94,1526.5023,1534.0813,A,L,NA
59301,201211100UTA,NBA,0,2013,2012-11-10,7,0,UTA,Jazz,94,1526.5023,1534.0813,PHX,Suns,81,1509.8342,1502.2552,H,W,NA
59302,201211110BRK,NBA,1,2013,2012-11-11,6,0,ORL,Magic,74,1436.3955,1429.6804,BRO,Nets,82,1412.4287,1419.1438,A,L,NA
59302,201211110BRK,NBA,0,2013,2012-11-11,5,0,BRO,Nets,82,1412.4287,1419.1438,ORL,Magic,74,1436.3955,1429.6804,H,W,NA
59303,201211110LAC,NBA,1,2013,2012-11-11,5,0,ATL,Hawks,76,1547.6481,1540.6207,LAC,Clippers,89,1580.7529,1587.7803,A,L,NA
59303,201211110LAC,NBA,0,2013,2012-11-11,7,0,LAC,Clippers,89,1580.7529,1587.7803,ATL,Hawks,76,1547.6481,1540.6207,H,W,NA
59304,201211110LAL,NBA,1,2013,2012-11-11,7,0,SAC,Kings,90,1405.6838,1401.1909,LAL,Lakers,103,1529.4589,1533.9518,A,L,NA
59304,201211110LAL,NBA,0,2013,2012-11-11,7,0,LAL,Lakers,103,1529.4589,1533.9518,SAC,Kings,90,1405.6838,1401.1909,H,W,NA
59305,201211110MEM,NBA,1,2013,2012-11-11,7,0,MIA,Heat,86,1667.33,1654.2471,MEM,Grizzlies,104,1607.0181,1620.101,A,L,NA
59305,201211110MEM,NBA,0,2013,2012-11-11,6,0,MEM,Grizzlies,104,1607.0181,1620.101,MIA,Heat,86,1667.33,1654.2471,H,W,NA
59306,201211110OKC,NBA,0,2013,2012-11-11,7,0,OKL,Thunder,106,1655.8643,1657.7334,CLE,Cavaliers,91,1357.2145,1355.3453,H,W,NA
59306,201211110OKC,NBA,1,2013,2012-11-11,7,0,CLE,Cavaliers,91,1357.2145,1355.3453,OKL,Thunder,106,1655.8643,1657.7334,A,L,NA
59307,201211120CHI,NBA,1,2013,2012-11-12,7,0,BOS,Celtics,101,1570.0204,1581.4226,CHI,Bulls,95,1590.2074,1578.8052,A,W,NA
59307,201211120CHI,NBA,0,2013,2012-11-12,7,0,CHI,Bulls,95,1590.2074,1578.8052,BOS,Celtics,101,1570.0204,1581.4226,H,L,NA
59308,201211120DAL,NBA,1,2013,2012-11-12,7,0,MIN,Timberwolves,90,1438.0229,1453.8274,DAL,Mavericks,82,1521.8568,1506.0524,A,W,NA
59308,201211120DAL,NBA,0,2013,2012-11-12,8,0,DAL,Mavericks,82,1521.8568,1506.0524,MIN,Timberwolves,90,1438.0229,1453.8274,H,L,NA
59309,201211120DET,NBA,0,2013,2012-11-12,8,0,DET,Pistons,90,1394.59,1392.1873,OKL,Thunder,92,1657.7334,1660.1361,H,L,NA
59309,201211120DET,NBA,1,2013,2012-11-12,8,0,OKL,Thunder,92,1657.7334,1660.1361,DET,Pistons,90,1394.59,1392.1873,A,W,NA
59310,201211120HOU,NBA,1,2013,2012-11-12,8,0,MIA,Heat,113,1654.2471,1658.7794,HOU,Rockets,110,1500.2191,1495.6868,A,W,NA
59310,201211120HOU,NBA,0,2013,2012-11-12,7,0,HOU,Rockets,110,1500.2191,1495.6868,MIA,Heat,113,1654.2471,1658.7794,H,L,NA
59311,201211120PHI,NBA,0,2013,2012-11-12,7,0,PHI,76ers,96,1551.6627,1536.3802,MIL,Bucks,105,1508.5,1523.7825,H,L,NA
59311,201211120PHI,NBA,1,2013,2012-11-12,6,0,MIL,Bucks,105,1508.5,1523.7825,PHI,76ers,96,1551.6627,1536.3802,A,W,NA
59312,201211120PHO,NBA,0,2013,2012-11-12,8,0,PHX,Suns,110,1502.2552,1511.921,DEN,Nuggets,100,1583.3124,1573.6466,H,W,NA
59312,201211120PHO,NBA,1,2013,2012-11-12,8,0,DEN,Nuggets,100,1583.3124,1573.6466,PHX,Suns,110,1502.2552,1511.921,A,L,NA
59313,201211120POR,NBA,0,2013,2012-11-12,7,0,POR,Trail Blazers,87,1449.9064,1440.5146,ATL,Hawks,95,1540.6207,1550.0125,H,L,NA
59313,201211120POR,NBA,1,2013,2012-11-12,6,0,ATL,Hawks,95,1540.6207,1550.0125,POR,Trail Blazers,87,1449.9064,1440.5146,A,W,NA
59314,201211120TOR,NBA,0,2013,2012-11-12,7,0,TOR,Raptors,133,1419.2877,1411.3271,UTA,Jazz,140,1534.0813,1542.0419,H,L,NA
59314,201211120TOR,NBA,1,2013,2012-11-12,8,0,UTA,Jazz,140,1534.0813,1542.0419,TOR,Raptors,133,1419.2877,1411.3271,A,W,NA
59315,201211130BRK,NBA,0,2013,2012-11-13,6,0,BRO,Nets,114,1419.1438,1425.2172,CLE,Cavaliers,101,1355.3453,1349.272,H,W,NA
59315,201211130BRK,NBA,1,2013,2012-11-13,8,0,CLE,Cavaliers,101,1355.3453,1349.272,BRO,Nets,114,1419.1438,1425.2172,A,L,NA
59316,201211130CHA,NBA,1,2013,2012-11-13,6,0,WAS,Wizards,76,1418.8296,1401.0188,CHA,Hornets,92,1249.5822,1267.3929,A,L,NA
59316,201211130CHA,NBA,0,2013,2012-11-13,6,0,CHA,Hornets,92,1249.5822,1267.3929,WAS,Wizards,76,1418.8296,1401.0188,H,W,NA
59317,201211130IND,NBA,1,2013,2012-11-13,8,0,TOR,Raptors,74,1411.3271,1420.8236,IND,Pacers,72,1548.281,1538.7845,A,W,NA
59317,201211130IND,NBA,0,2013,2012-11-13,8,0,IND,Pacers,72,1548.281,1538.7845,TOR,Raptors,74,1411.3271,1420.8236,H,L,NA
59318,201211130LAL,NBA,1,2013,2012-11-13,8,0,SAS,Spurs,84,1681.1229,1685.1508,LAL,Lakers,82,1533.9518,1529.924,A,W,NA
59318,201211130LAL,NBA,0,2013,2012-11-13,8,0,LAL,Lakers,82,1533.9518,1529.924,SAS,Spurs,84,1681.1229,1685.1508,H,L,NA
59319,201211130ORL,NBA,0,2013,2012-11-13,7,0,ORL,Magic,89,1429.6804,1421.3483,NYK,Knicks,99,1586.0647,1594.3969,H,L,NA
59319,201211130ORL,NBA,1,2013,2012-11-13,5,0,NYK,Knicks,99,1586.0647,1594.3969,ORL,Magic,89,1429.6804,1421.3483,A,W,NA
59320,201211130SAC,NBA,1,2013,2012-11-13,8,0,POR,Trail Blazers,103,1440.5146,1458.5709,SAC,Kings,86,1401.1909,1383.1346,A,W,NA
59320,201211130SAC,NBA,0,2013,2012-11-13,8,0,SAC,Kings,86,1401.1909,1383.1346,POR,Trail Blazers,103,1440.5146,1458.5709,H,L,NA
59321,201211140BOS,NBA,0,2013,2012-11-14,8,0,BOS,Celtics,98,1581.4226,1585.342,UTA,Jazz,93,1542.0419,1538.1224,H,W,NA
59321,201211140BOS,NBA,1,2013,2012-11-14,9,0,UTA,Jazz,93,1542.0419,1538.1224,BOS,Celtics,98,1581.4226,1585.342,A,L,NA
59322,201211140DAL,NBA,1,2013,2012-11-14,7,0,WAS,Wizards,101,1401.0188,1397.8965,DAL,Mavericks,107,1506.0524,1509.1747,A,L,NA
59322,201211140DAL,NBA,0,2013,2012-11-14,9,0,DAL,Mavericks,107,1506.0524,1509.1747,WAS,Wizards,101,1401.0188,1397.8965,H,W,NA
59323,201211140GSW,NBA,0,2013,2012-11-14,8,0,GSW,Warriors,92,1421.0266,1428.04,ATL,Hawks,88,1550.0125,1542.999,H,W,NA
59323,201211140GSW,NBA,1,2013,2012-11-14,7,0,ATL,Hawks,88,1550.0125,1542.999,GSW,Warriors,92,1421.0266,1428.04,A,L,NA
59324,201211140HOU,NBA,1,2013,2012-11-14,6,0,NOP,Pelicans,96,1456.7892,1453.2588,HOU,Rockets,100,1495.6868,1499.2172,A,L,NA
59324,201211140HOU,NBA,0,2013,2012-11-14,8,0,HOU,Rockets,100,1495.6868,1499.2172,NOP,Pelicans,96,1456.7892,1453.2588,H,W,NA
59325,201211140LAC,NBA,0,2013,2012-11-14,8,0,LAC,Clippers,107,1587.7803,1595.3176,MIA,Heat,100,1658.7794,1651.2421,H,W,NA
59325,201211140LAC,NBA,1,2013,2012-11-14,9,0,MIA,Heat,100,1658.7794,1651.2421,LAC,Clippers,107,1587.7803,1595.3176,A,L,NA
59326,201211140MIL,NBA,1,2013,2012-11-14,9,0,IND,Pacers,85,1538.7845,1529.6305,MIL,Bucks,99,1523.7825,1532.9365,A,L,NA
59326,201211140MIL,NBA,0,2013,2012-11-14,7,0,MIL,Bucks,99,1523.7825,1532.9365,IND,Pacers,85,1538.7845,1529.6305,H,W,NA
59327,201211140MIN,NBA,1,2013,2012-11-14,7,0,CHA,Hornets,89,1267.3929,1277.9077,MIN,Timberwolves,87,1453.8274,1443.3126,A,W,NA
59327,201211140MIN,NBA,0,2013,2012-11-14,8,0,MIN,Timberwolves,87,1453.8274,1443.3126,CHA,Hornets,89,1267.3929,1277.9077,H,L,NA
59328,201211140OKC,NBA,0,2013,2012-11-14,9,0,OKL,Thunder,97,1660.1361,1643.9785,MEM,Grizzlies,107,1620.101,1636.2585,H,L,NA
59328,201211140OKC,NBA,1,2013,2012-11-14,7,0,MEM,Grizzlies,107,1620.101,1636.2585,OKL,Thunder,97,1660.1361,1643.9785,A,W,NA
59329,201211140PHI,NBA,0,2013,2012-11-14,8,0,PHI,76ers,76,1536.3802,1505.9783,DET,Pistons,94,1392.1873,1422.5892,H,L,NA
59329,201211140PHI,NBA,1,2013,2012-11-14,9,0,DET,Pistons,94,1392.1873,1422.5892,PHI,76ers,76,1536.3802,1505.9783,A,W,NA
59330,201211140PHO,NBA,0,2013,2012-11-14,9,0,PHX,Suns,106,1511.921,1503.223,CHI,Bulls,112,1578.8052,1587.5032,H,L,NA
59330,201211140PHO,NBA,1,2013,2012-11-14,8,0,CHI,Bulls,112,1578.8052,1587.5032,PHX,Suns,106,1511.921,1503.223,A,W,NA
59331,201211150BRK,NBA,0,2013,2012-11-15,7,0,BRO,Nets,102,1425.2172,1433.877,BOS,Celtics,97,1585.342,1576.6823,H,W,NA
59331,201211150BRK,NBA,1,2013,2012-11-15,9,0,BOS,Celtics,97,1585.342,1576.6823,BRO,Nets,102,1425.2172,1433.877,A,L,NA
59332,201211150DEN,NBA,1,2013,2012-11-15,10,0,MIA,Heat,98,1651.2421,1658.8694,DEN,Nuggets,93,1573.6466,1566.0193,A,W,NA
59332,201211150DEN,NBA,0,2013,2012-11-15,9,0,DEN,Nuggets,93,1573.6466,1566.0193,MIA,Heat,98,1651.2421,1658.8694,H,L,NA
59333,201211150SAS,NBA,0,2013,2012-11-15,9,0,SAS,Spurs,100,1685.1508,1673.9574,NYK,Knicks,104,1594.3969,1605.5902,H,L,NA
59333,201211150SAS,NBA,1,2013,2012-11-15,6,0,NYK,Knicks,104,1594.3969,1605.5902,SAS,Spurs,100,1685.1508,1673.9574,A,W,NA
59334,201211160DET,NBA,1,2013,2012-11-16,8,0,ORL,Magic,110,1421.3483,1430.1804,DET,Pistons,106,1422.5892,1413.7571,A,W,NA
59334,201211160DET,NBA,0,2013,2012-11-16,10,0,DET,Pistons,106,1422.5892,1413.7571,ORL,Magic,110,1421.3483,1430.1804,H,L,NA
59335,201211160IND,NBA,1,2013,2012-11-16,10,0,DAL,Mavericks,83,1509.1747,1499.2161,IND,Pacers,103,1529.6305,1539.5891,A,L,NA
59335,201211160IND,NBA,0,2013,2012-11-16,10,0,IND,Pacers,103,1529.6305,1539.5891,DAL,Mavericks,83,1509.1747,1499.2161,H,W,NA
59336,201211160LAL,NBA,1,2013,2012-11-16,10,0,PHX,Suns,102,1503.223,1496.3484,LAL,Lakers,114,1529.924,1536.7986,A,L,NA
59336,201211160LAL,NBA,0,2013,2012-11-16,9,0,LAL,Lakers,114,1529.924,1536.7986,PHX,Suns,102,1503.223,1496.3484,H,W,NA
59337,201211160MEM,NBA,0,2013,2012-11-16,8,0,MEM,Grizzlies,105,1636.2585,1642.2781,NYK,Knicks,95,1605.5902,1599.5707,H,W,NA
59337,201211160MEM,NBA,1,2013,2012-11-16,7,0,NYK,Knicks,95,1605.5902,1599.5707,MEM,Grizzlies,105,1636.2585,1642.2781,A,L,NA
59338,201211160MIN,NBA,1,2013,2012-11-16,9,0,GSW,Warriors,106,1428.04,1441.2434,MIN,Timberwolves,98,1443.3126,1430.1093,A,W,NA
59338,201211160MIN,NBA,0,2013,2012-11-16,9,0,MIN,Timberwolves,98,1443.3126,1430.1093,GSW,Warriors,106,1428.04,1441.2434,H,L,NA
59339,201211160NOH,NBA,1,2013,2012-11-16,10,0,OKL,Thunder,110,1643.9785,1653.3259,NOP,Pelicans,95,1453.2588,1443.9114,A,W,NA
59339,201211160NOH,NBA,0,2013,2012-11-16,7,0,NOP,Pelicans,95,1453.2588,1443.9114,OKL,Thunder,110,1643.9785,1653.3259,H,L,NA
59340,201211160PHI,NBA,0,2013,2012-11-16,9,0,PHI,76ers,99,1505.9783,1511.8983,UTA,Jazz,93,1538.1224,1532.2024,H,W,NA
59340,201211160PHI,NBA,1,2013,2012-11-16,10,0,UTA,Jazz,93,1538.1224,1532.2024,PHI,76ers,99,1505.9783,1511.8983,A,L,NA
59341,201211160POR,NBA,1,2013,2012-11-16,9,0,HOU,Rockets,117,1499.2172,1495.3848,POR,Trail Blazers,119,1458.5709,1462.4033,A,L,NA
59341,201211160POR,NBA,0,2013,2012-11-16,9,0,POR,Trail Blazers,119,1458.5709,1462.4033,HOU,Rockets,117,1499.2172,1495.3848,H,W,NA
59342,201211160SAC,NBA,1,2013,2012-11-16,8,0,ATL,Hawks,112,1542.999,1554.1261,SAC,Kings,96,1383.1346,1372.0076,A,W,NA
59342,201211160SAC,NBA,0,2013,2012-11-16,9,0,SAC,Kings,96,1383.1346,1372.0076,ATL,Hawks,112,1542.999,1554.1261,H,L,NA
59343,201211170BOS,NBA,1,2013,2012-11-17,9,0,TOR,Raptors,89,1420.8236,1416.1075,BOS,Celtics,107,1576.6823,1581.3983,A,L,NA
59343,201211170BOS,NBA,0,2013,2012-11-17,10,0,BOS,Celtics,107,1576.6823,1581.3983,TOR,Raptors,89,1420.8236,1416.1075,H,W,NA
59344,201211170CHA,NBA,0,2013,2012-11-17,8,0,CHA,Hornets,87,1277.9077,1275.4191,MEM,Grizzlies,94,1642.2781,1644.7667,H,L,NA
59344,201211170CHA,NBA,1,2013,2012-11-17,9,0,MEM,Grizzlies,94,1642.2781,1644.7667,CHA,Hornets,87,1277.9077,1275.4191,A,W,NA
59345,201211170CLE,NBA,0,2013,2012-11-17,9,0,CLE,Cavaliers,95,1349.272,1341.788,DAL,Mavericks,103,1499.2161,1506.7001,H,L,NA
59345,201211170CLE,NBA,1,2013,2012-11-17,11,0,DAL,Mavericks,103,1499.2161,1506.7001,CLE,Cavaliers,95,1349.272,1341.788,A,W,NA
59346,201211170LAC,NBA,0,2013,2012-11-17,9,0,LAC,Clippers,101,1595.3176,1606.2277,CHI,Bulls,80,1587.5032,1576.5931,H,W,NA
59346,201211170LAC,NBA,1,2013,2012-11-17,9,0,CHI,Bulls,80,1587.5032,1576.5931,LAC,Clippers,101,1595.3176,1606.2277,A,L,NA
59347,201211170MIL,NBA,1,2013,2012-11-17,8,0,NOP,Pelicans,113,1443.9114,1441.1429,MIL,Bucks,117,1532.9365,1535.705,A,L,NA
59347,201211170MIL,NBA,0,2013,2012-11-17,8,0,MIL,Bucks,117,1532.9365,1535.705,NOP,Pelicans,113,1443.9114,1441.1429,H,W,NA
59348,201211170PHO,NBA,0,2013,2012-11-17,11,0,PHX,Suns,88,1496.3484,1488.7286,MIA,Heat,97,1658.8694,1666.4891,H,L,NA
59348,201211170PHO,NBA,1,2013,2012-11-17,11,0,MIA,Heat,97,1658.8694,1666.4891,PHX,Suns,88,1496.3484,1488.7286,A,W,NA
59349,201211170SAS,NBA,1,2013,2012-11-17,10,0,DEN,Nuggets,100,1566.0193,1558.1748,SAS,Spurs,126,1673.9574,1681.8019,A,L,NA
59349,201211170SAS,NBA,0,2013,2012-11-17,10,0,SAS,Spurs,126,1673.9574,1681.8019,DEN,Nuggets,100,1566.0193,1558.1748,H,W,NA
59350,201211170WAS,NBA,1,2013,2012-11-17,11,0,UTA,Jazz,83,1532.2024,1539.5846,WAS,Wizards,76,1397.8965,1390.5143,A,W,NA
59350,201211170WAS,NBA,0,2013,2012-11-17,8,0,WAS,Wizards,76,1397.8965,1390.5143,UTA,Jazz,83,1532.2024,1539.5846,H,L,NA
59351,201211180DET,NBA,0,2013,2012-11-18,11,0,DET,Pistons,103,1413.7571,1434.4039,BOS,Celtics,83,1581.3983,1560.7515,H,W,NA
59351,201211180DET,NBA,1,2013,2012-11-18,11,0,BOS,Celtics,83,1581.3983,1560.7515,DET,Pistons,103,1413.7571,1434.4039,A,L,NA
59352,201211180LAL,NBA,0,2013,2012-11-18,10,0,LAL,Lakers,119,1536.7986,1542.873,HOU,Rockets,108,1495.3848,1489.3103,H,W,NA
59352,201211180LAL,NBA,1,2013,2012-11-18,10,0,HOU,Rockets,108,1495.3848,1489.3103,LAL,Lakers,119,1536.7986,1542.873,A,L,NA
59353,201211180NYK,NBA,0,2013,2012-11-18,8,0,NYK,Knicks,88,1599.5707,1605.446,IND,Pacers,76,1539.5891,1533.7137,H,W,NA
59353,201211180NYK,NBA,1,2013,2012-11-18,11,0,IND,Pacers,76,1539.5891,1533.7137,NYK,Knicks,88,1599.5707,1605.446,A,L,NA
59354,201211180OKC,NBA,0,2013,2012-11-18,11,0,OKL,Thunder,119,1653.3259,1655.689,GSW,Warriors,109,1441.2434,1438.8804,H,W,NA
59354,201211180OKC,NBA,1,2013,2012-11-18,10,0,GSW,Warriors,109,1441.2434,1438.8804,OKL,Thunder,119,1653.3259,1655.689,A,L,NA
59355,201211180PHI,NBA,1,2013,2012-11-18,10,0,CLE,Cavaliers,79,1341.788,1339.3752,PHI,76ers,86,1511.8983,1514.311,A,L,NA
59355,201211180PHI,NBA,0,2013,2012-11-18,10,0,PHI,76ers,86,1511.8983,1514.311,CLE,Cavaliers,79,1341.788,1339.3752,H,W,NA
59356,201211180POR,NBA,0,2013,2012-11-18,10,0,POR,Trail Blazers,102,1462.4033,1471.9618,CHI,Bulls,94,1576.5931,1567.0347,H,W,NA
59356,201211180POR,NBA,1,2013,2012-11-18,10,0,CHI,Bulls,94,1576.5931,1567.0347,POR,Trail Blazers,102,1462.4033,1471.9618,A,L,NA
59357,201211180SAC,NBA,1,2013,2012-11-18,8,0,BRO,Nets,99,1433.877,1445.0145,SAC,Kings,90,1372.0076,1360.87,A,W,NA
59357,201211180SAC,NBA,0,2013,2012-11-18,10,0,SAC,Kings,90,1372.0076,1360.87,BRO,Nets,99,1433.877,1445.0145,H,L,NA
59358,201211180TOR,NBA,1,2013,2012-11-18,9,0,ORL,Magic,86,1430.1804,1422.3748,TOR,Raptors,97,1416.1075,1423.9132,A,L,NA
59358,201211180TOR,NBA,0,2013,2012-11-18,10,0,TOR,Raptors,97,1416.1075,1423.9132,ORL,Magic,86,1430.1804,1422.3748,H,W,NA
59359,201211190ATL,NBA,0,2013,2012-11-19,9,0,ATL,Hawks,81,1554.1261,1557.55,ORL,Magic,72,1422.3748,1418.9508,H,W,NA
59359,201211190ATL,NBA,1,2013,2012-11-19,10,0,ORL,Magic,72,1422.3748,1418.9508,ATL,Hawks,81,1554.1261,1557.55,A,L,NA
59360,201211190CHA,NBA,0,2013,2012-11-19,9,0,CHA,Hornets,102,1275.4191,1285.8018,MIL,Bucks,98,1535.705,1525.3223,H,W,NA
59360,201211190CHA,NBA,1,2013,2012-11-19,9,0,MIL,Bucks,98,1535.705,1525.3223,CHA,Hornets,102,1275.4191,1285.8018,A,L,NA
59361,201211190DAL,NBA,0,2013,2012-11-19,12,0,DAL,Mavericks,101,1506.7001,1496.1174,GSW,Warriors,105,1438.8804,1449.463,H,L,NA
59361,201211190DAL,NBA,1,2013,2012-11-19,11,0,GSW,Warriors,105,1438.8804,1449.463,DAL,Mavericks,101,1506.7001,1496.1174,A,W,NA
59362,201211190MEM,NBA,0,2013,2012-11-19,10,0,MEM,Grizzlies,92,1644.7667,1632.4349,DEN,Nuggets,97,1558.1748,1570.5066,H,L,NA
59362,201211190MEM,NBA,1,2013,2012-11-19,11,0,DEN,Nuggets,97,1558.1748,1570.5066,MEM,Grizzlies,92,1644.7667,1632.4349,A,W,NA
59363,201211190SAS,NBA,1,2013,2012-11-19,10,0,LAC,Clippers,92,1606.2277,1618.2329,SAS,Spurs,87,1681.8019,1669.7966,A,W,NA
59363,201211190SAS,NBA,0,2013,2012-11-19,11,0,SAS,Spurs,87,1681.8019,1669.7966,LAC,Clippers,92,1606.2277,1618.2329,H,L,NA
59364,201211190UTA,NBA,0,2013,2012-11-19,12,0,UTA,Jazz,102,1539.5846,1545.4094,HOU,Rockets,91,1489.3103,1483.4855,H,W,NA
59364,201211190UTA,NBA,1,2013,2012-11-19,11,0,HOU,Rockets,91,1489.3103,1483.4855,UTA,Jazz,102,1539.5846,1545.4094,A,L,NA
59365,201211190WAS,NBA,1,2013,2012-11-19,12,0,IND,Pacers,96,1533.7137,1540.8396,WAS,Wizards,89,1390.5143,1383.3884,A,W,NA
59365,201211190WAS,NBA,0,2013,2012-11-19,9,0,WAS,Wizards,89,1390.5143,1383.3884,IND,Pacers,96,1533.7137,1540.8396,H,L,NA
59366,201211200LAL,NBA,0,2013,2012-11-20,11,0,LAL,Lakers,95,1542.873,1545.8198,BRO,Nets,90,1445.0145,1442.0677,H,W,NA
59366,201211200LAL,NBA,1,2013,2012-11-20,9,0,BRO,Nets,90,1445.0145,1442.0677,LAL,Lakers,95,1542.873,1545.8198,A,L,NA
59367,201211200NOH,NBA,1,2013,2012-11-20,9,0,NYK,Knicks,102,1605.446,1619.052,NOP,Pelicans,80,1441.1429,1427.537,A,W,NA
59367,201211200NOH,NBA,0,2013,2012-11-20,9,0,NOP,Pelicans,80,1441.1429,1427.537,NYK,Knicks,102,1605.446,1619.052,H,L,NA
59368,201211200PHI,NBA,0,2013,2012-11-20,11,0,PHI,76ers,106,1514.311,1518.2583,TOR,Raptors,98,1423.9132,1419.9659,H,W,NA
59368,201211200PHI,NBA,1,2013,2012-11-20,11,0,TOR,Raptors,98,1423.9132,1419.9659,PHI,76ers,106,1514.311,1518.2583,A,L,NA
59369,201211210ATL,NBA,0,2013,2012-11-21,10,0,ATL,Hawks,101,1557.55,1558.6841,WAS,Wizards,100,1383.3884,1382.2544,H,W,NA
59369,201211210ATL,NBA,1,2013,2012-11-21,10,0,WAS,Wizards,100,1383.3884,1382.2544,ATL,Hawks,101,1557.55,1558.6841,A,L,NA
59370,201211210BOS,NBA,1,2013,2012-11-21,12,0,SAS,Spurs,112,1669.7966,1681.0486,BOS,Celtics,100,1560.7515,1549.4995,A,W,NA
59370,201211210BOS,NBA,0,2013,2012-11-21,12,0,BOS,Celtics,100,1560.7515,1549.4995,SAS,Spurs,112,1669.7966,1681.0486,H,L,NA
59371,201211210CHA,NBA,1,2013,2012-11-21,12,0,TOR,Raptors,97,1419.9659,1415.4032,CHA,Hornets,98,1285.8018,1290.3645,A,L,NA
59371,201211210CHA,NBA,0,2013,2012-11-21,10,0,CHA,Hornets,98,1285.8018,1290.3645,TOR,Raptors,97,1419.9659,1415.4032,H,W,NA
59372,201211210CLE,NBA,1,2013,2012-11-21,12,0,PHI,76ers,83,1518.2583,1505.5497,CLE,Cavaliers,92,1339.3752,1352.0839,A,L,NA
59372,201211210CLE,NBA,0,2013,2012-11-21,11,0,CLE,Cavaliers,92,1339.3752,1352.0839,PHI,76ers,83,1518.2583,1505.5497,H,W,NA
59373,201211210DAL,NBA,1,2013,2012-11-21,10,0,NYK,Knicks,111,1619.052,1612.9814,DAL,Mavericks,114,1496.1174,1502.188,A,L,NA
59373,201211210DAL,NBA,0,2013,2012-11-21,13,0,DAL,Mavericks,114,1496.1174,1502.188,NYK,Knicks,111,1619.052,1612.9814,H,W,NA
59374,201211210GSW,NBA,1,2013,2012-11-21,10,0,BRO,Nets,93,1442.0677,1435.7898,GSW,Warriors,102,1449.463,1455.741,A,L,NA
59374,201211210GSW,NBA,0,2013,2012-11-21,12,0,GSW,Warriors,102,1449.463,1455.741,BRO,Nets,93,1442.0677,1435.7898,H,W,NA
59375,201211210HOU,NBA,1,2013,2012-11-21,11,0,CHI,Bulls,89,1567.0347,1561.0878,HOU,Rockets,93,1483.4855,1489.4324,A,L,NA
59375,201211210HOU,NBA,0,2013,2012-11-21,12,0,HOU,Rockets,93,1483.4855,1489.4324,CHI,Bulls,89,1567.0347,1561.0878,H,W,NA
59376,201211210IND,NBA,1,2013,2012-11-21,10,0,NOP,Pelicans,107,1427.537,1424.0227,IND,Pacers,115,1540.8396,1544.3539,A,L,NA
59376,201211210IND,NBA,0,2013,2012-11-21,13,0,IND,Pacers,115,1540.8396,1544.3539,NOP,Pelicans,107,1427.537,1424.0227,H,W,NA
59377,201211210MIA,NBA,0,2013,2012-11-21,12,0,MIA,Heat,113,1666.4891,1669.3055,MIL,Bucks,106,1525.3223,1522.5059,H,W,NA
59377,201211210MIA,NBA,1,2013,2012-11-21,10,0,MIL,Bucks,106,1525.3223,1522.5059,MIA,Heat,113,1666.4891,1669.3055,A,L,NA
59378,201211210MIN,NBA,0,2013,2012-11-21,10,0,MIN,Timberwolves,94,1430.1093,1422.9032,DEN,Nuggets,101,1570.5066,1577.7126,H,L,NA
59378,201211210MIN,NBA,1,2013,2012-11-21,12,0,DEN,Nuggets,101,1570.5066,1577.7126,MIN,Timberwolves,94,1430.1093,1422.9032,A,W,NA
59379,201211210OKC,NBA,0,2013,2012-11-21,12,0,OKL,Thunder,117,1655.689,1660.0347,LAC,Clippers,111,1618.2329,1613.8872,H,W,NA
